['6000_students/t_students.txt', '6:30', '23:59', '50']
--------CROWDED EDGES--------
722722002 359
152169589 193
721202195 192
721202194 171
721202200 147
167402604 130
152173980 105
167402568 104
680369130 94
151183979 94
152169642 93
152169542 91
152169600 91
448536286 91
151184825 86
151184859 85
151184877 85
237462367 85
152169607 85
152173958 82
418408259 81
726181175 80
151184842 80
151183957 77
152173974 75
43667477 74
418408233 73
680369139 72
17558874 71
151183975 70
314294738 68
152169656 68
205554782 68
151183987 67
151183954 65
151183990 64
151184843 62
162046254 62
162046252 61
43667438 60
137776166 58
153124522 57
43667493 56
151184865 55
167402569 55
153117680 55
314294735 55
680369133 54
17540347 54
167402586 54
--------TIME--------
start: 2021-04-24 20:55:01.604384
end: 2021-04-25 06:53:13.582789
timedelta: 9:58:11.978405
