['120_students/f_students.txt', '7:00', '22:00', '50']
--------CROWDED EDGES--------
722722002 6
167402604 4
152169589 4
721202195 4
721202194 4
17540347 3
152169542 3
137776166 3
726181112 3
721202200 3
167402598 3
152169586 3
152169600 3
152169642 3
448536286 3
774535540 2
151183990 2
167402586 2
314294738 2
152169612 2
151184833 2
167402568 2
680369130 2
43667477 2
151184880 2
151183957 2
418408259 2
151183991 2
152168312 2
680369133 2
17558874 2
152173980 2
151183954 2
152173965 2
151183975 2
418408233 2
151184859 2
152173958 2
151184877 2
151183979 2
237462367 2
152169607 2
151183962 2
153124523 2
151184879 2
151183960 2
680369134 2
713728328 2
726181110 2
137776175 2
--------TIME--------
start: 2021-04-24 20:55:01.237601
end: 2021-04-24 21:10:17.756190
timedelta: 0:15:16.518589
