['60_students/t_students.txt', '7:30', '21:55', '50']
--------CROWDED EDGES--------
722722002 5
152169589 4
721202195 4
152173958 4
721202194 4
153117565 4
151184859 3
151184877 3
151183979 3
237462367 3
152169607 3
721202200 3
43667493 3
152173980 3
151184851 3
139943713 3
152173976 3
43667574 3
680369139 2
680369133 2
680369130 2
152169542 2
167402604 2
43667477 2
167402568 2
418408259 2
418408233 2
152169597 2
167402586 2
152168342 2
153121930 2
151184846 2
151183991 2
153121922 2
151184880 2
143342005 2
314294738 2
151183954 2
151183990 2
153117680 2
314294735 2
167402569 2
43667438 2
151183975 2
167402598 2
152169586 2
167402602 2
17537567 1
152173955 1
152173970 1
--------TIME--------
start: 2021-04-24 20:55:01.721825
end: 2021-04-24 21:12:05.624744
timedelta: 0:17:03.902919
