['60_students/r_students.txt', '7:30', '21:55', '50']
--------CROWDED EDGES--------
722722002 7
721202194 5
151183979 4
237462367 4
721202200 4
151184859 4
151184877 4
152169607 4
152173980 3
152173958 3
153117565 3
680369130 3
167402604 2
152169540 2
152173965 2
418408233 2
151184825 2
151184851 2
139943713 2
43667493 2
76245839 2
151184842 2
17547103 2
880857116 2
680369133 2
152168342 2
680369139 2
151184846 2
152173976 2
151184880 2
152169589 2
721202195 2
143342006 2
151183954 2
418408259 2
43667574 2
43667438 2
151183975 2
167402598 2
152169586 2
167402602 2
17537567 1
152173955 1
152173970 1
152168334 1
594678475 1
167402584 1
167402592 1
774535540 1
17540347 1
--------TIME--------
start: 2021-04-24 20:55:02.013339
end: 2021-04-24 21:10:41.763849
timedelta: 0:15:39.750510
