['600_students/t_students.txt', '6:30', '23:59', '50']
--------CROWDED EDGES--------
722722002 41
721202195 25
152169589 24
721202194 21
721202200 18
43667438 18
680369130 16
151184859 16
151183979 16
167402604 15
151184877 15
237462367 15
152169607 15
680369133 14
152169542 13
167402568 13
152173980 12
151183991 11
151183957 11
151184825 11
152173958 11
314294738 10
43667493 10
205554782 10
151183954 9
43667477 9
418408259 9
153117641 9
721202199 9
152173974 8
726181175 8
418408233 8
680369139 8
151184842 8
151184846 8
143342005 8
153124522 8
720982704 8
152169656 8
76245839 7
17547103 7
880857116 7
151183987 7
152169540 7
151183990 7
167402586 7
167402569 7
17558874 7
151183975 7
726163741 7
--------TIME--------
start: 2021-04-24 20:55:01.606723
end: 2021-04-24 23:01:17.573456
timedelta: 2:06:15.966733
