['600_students/r_students.txt', '6:30', '23:59', '50']
--------CROWDED EDGES--------
722722002 37
721202195 24
152169589 23
721202194 19
43667438 17
167402604 16
721202200 16
152173980 14
680369139 14
151183991 13
680369130 13
167402568 13
151184846 13
152169542 12
151183979 12
151184859 11
151184877 11
237462367 11
152169607 11
151184825 11
43667493 11
153117680 11
205554782 11
314294735 11
680369133 10
151183954 10
151183957 10
137776166 10
152173958 10
153117641 10
151184842 9
43667477 9
418408259 9
720982704 9
152173974 8
726181175 8
314294738 8
418408233 8
680369131 8
773087599 8
680369128 8
153124522 8
152169635 8
143342005 8
354395674 8
152169656 8
721202199 8
151183987 7
17558874 7
151183990 7
--------TIME--------
start: 2021-04-24 20:55:01.533378
end: 2021-04-24 22:58:28.000111
timedelta: 2:03:26.466733
