['1200_students/r_students.txt', '6:30', '23:59', '50']
--------CROWDED EDGES--------
722722002 87
152169589 49
721202195 47
721202194 40
721202200 34
167402604 28
418408259 27
43667438 26
167402568 24
151183979 24
152173980 23
152169542 23
151184859 22
151184877 22
237462367 22
152169607 22
314294738 21
680369130 20
152173958 20
205554782 20
151183957 18
152169642 18
680369133 17
151183990 17
680369139 17
151184825 17
43667477 17
152169600 17
448536286 17
151184842 16
43667513 16
418408233 15
726181175 15
167402586 15
167402569 15
151183975 14
152173974 14
162046254 14
17558874 14
43667493 14
43667574 14
152169656 14
153117565 14
153117680 14
314294735 14
151183954 13
151183987 13
152170429 13
153124522 13
151184846 13
--------TIME--------
start: 2021-04-24 20:55:01.364504
end: 2021-04-25 00:18:54.977576
timedelta: 3:23:53.613072
